"launch_date","recalls_number","manufacturer_ref","defect","make","model","build_start","build_end"
"11/12/2012","R/2012/149","0051860200","It is possible side and rear windows made out of Makrolon (Synthetic Polycarbon Laminate) may become loose due to insufficient adhesion fixing them in place. This will result in a visual and audible warning of the issue to vehicle occupants. If these warnings are ignored it is possible a window could detach from the vehicle.","BMW","3 SERIES","01/06/2006","30/11/2012"
"11/12/2012","R/2012/149","0051860200","It is possible side and rear windows made out of Makrolon (Synthetic Polycarbon Laminate) may become loose due to insufficient adhesion fixing them in place. This will result in a visual and audible warning of the issue to vehicle occupants. If these warnings are ignored it is possible a window could detach from the vehicle.","BMW","3 SERIES","01/06/2006","30/11/2012"
"11/12/2012","R/2012/149","0051860200","It is possible side and rear windows made out of Makrolon (Synthetic Polycarbon Laminate) may become loose due to insufficient adhesion fixing them in place. This will result in a visual and audible warning of the issue to vehicle occupants. If these warnings are ignored it is possible a window could detach from the vehicle.","BMW","3 SERIES","01/06/2006","30/11/2012"
"11/12/2012","R/2012/149","0051860200","It is possible side and rear windows made out of Makrolon (Synthetic Polycarbon Laminate) may become loose due to insufficient adhesion fixing them in place. This will result in a visual and audible warning of the issue to vehicle occupants. If these warnings are ignored it is possible a window could detach from the vehicle.","BMW","3 SERIES","01/06/2006","30/11/2012"
"11/12/2012","R/2012/149","0051860200","It is possible side and rear windows made out of Makrolon (Synthetic Polycarbon Laminate) may become loose due to insufficient adhesion fixing them in place. This will result in a visual and audible warning of the issue to vehicle occupants. If these warnings are ignored it is possible a window could detach from the vehicle.","BMW","3 SERIES","01/06/2006","30/11/2012"
"11/12/2012","R/2012/149","0051860200","It is possible side and rear windows made out of Makrolon (Synthetic Polycarbon Laminate) may become loose due to insufficient adhesion fixing them in place. This will result in a visual and audible warning of the issue to vehicle occupants. If these warnings are ignored it is possible a window could detach from the vehicle.","BMW","3 SERIES","01/06/2006","30/11/2012"
"25/11/2016","R/2016/254","SRV1608","The seatbelt mountings on the two seater bench seats may not be correctly tightened. This could cause the seatbelts not fully restrain the passengers and heighten the risk of injury if the vehicle is involved in a collision.","MERCEDES BENZ","SPRINTER","10/03/2016","21/03/2016"
"25/11/2016","R/2016/254","SRV1608","The seatbelt mountings on the two seater bench seats may not be correctly tightened. This could cause the seatbelts not fully restrain the passengers and heighten the risk of injury if the vehicle is involved in a collision.","MERCEDES BENZ","SPRINTER","10/03/2016","21/03/2016"
"25/11/2008","R/2008/179","0065120200","The front air bags may trigger unnecessarily and the possibility of occupant injury cannot be excluded.","BMW","X5","01/03/2001","28/02/2002"
"10/07/2006","R/2006/113","","There is a possibility of the front wishbones cracking which if ignored could  in the worst case  lead to front suspension detachment.","MERCEDES BENZ BUS","TC400","01/01/2005","31/12/2006"
"10/07/2006","R/2006/113","","There is a possibility of the front wishbones cracking which if ignored could  in the worst case  lead to front suspension detachment.","MERCEDES BENZ BUS","TOURO","01/01/2005","31/12/2006"
"10/07/2006","R/2006/113","","There is a possibility of the front wishbones cracking which if ignored could  in the worst case  lead to front suspension detachment.","MERCEDES BENZ BUS","CC400","01/01/2005","31/12/2006"
"31/01/2002","R/2002/012","","Manufacturing faults and software errors in the electronics of the electric fan could cause these components to be thermally overloaded and destroyed. In isolated cases the overloading could lead to scorching or a fire in the fan.","BMW","5 SERIES","05/01/2001","31/08/2001"
"22/02/2017","R/2017/020","16S42","The driver side front seat belt pre-tensioner cable could separate during deployment leaving the driver inadequately restrained in a collision  which increases the risk of injury.","FORD","MONDEO","05/08/2014","31/07/2016"
"29/07/2019","R/2019/226","SRX1901","Vehicles could experience severe corrosion of metal components in the rear area of the roof bed.","MERCEDES-BENZ VANS UK LTD","VITO ACTIVITY","15/02/2017","15/02/2017"
"24/06/2009","RM/2009/024","","Foaming of the brake fluid may occur in the brake fluid reservoir of the front brake. It is therefore possible that air can then enter the front braking system and adversely affect the performance of the front brake.","BMW MOTORCYCLES","K SERIES","01/12/2008","20/03/2009"
"24/06/2009","RM/2009/024","","Foaming of the brake fluid may occur in the brake fluid reservoir of the front brake. It is therefore possible that air can then enter the front braking system and adversely affect the performance of the front brake.","BMW MOTORCYCLES","K SERIES","01/12/2008","20/03/2009"
"24/06/2009","RM/2009/024","","Foaming of the brake fluid may occur in the brake fluid reservoir of the front brake. It is therefore possible that air can then enter the front braking system and adversely affect the performance of the front brake.","BMW MOTORCYCLES","K SERIES","01/12/2008","20/03/2009"
"26/01/2012","R/2011/172","P182","Fuel leaks in the plug area of the drain opening may occur at the fuel filter with integrated fuel heaters.  Fuel can escape and is noticeable to the customer due to a corresponding diesel odour.  The diesel can reach the road and as a result friction between the tyres and road surface may be decreased.","MERCEDES BENZ","CLS","01/01/2009","15/12/2011"
"26/01/2012","R/2011/172","P182","Fuel leaks in the plug area of the drain opening may occur at the fuel filter with integrated fuel heaters.  Fuel can escape and is noticeable to the customer due to a corresponding diesel odour.  The diesel can reach the road and as a result friction between the tyres and road surface may be decreased.","MERCEDES BENZ","S CLASS","01/01/2009","15/12/2011"
"26/01/2012","R/2011/172","P182","Fuel leaks in the plug area of the drain opening may occur at the fuel filter with integrated fuel heaters.  Fuel can escape and is noticeable to the customer due to a corresponding diesel odour.  The diesel can reach the road and as a result friction between the tyres and road surface may be decreased.","MERCEDES BENZ","C CLASS","01/01/2009","15/12/2011"
"26/01/2012","R/2011/172","P182","Fuel leaks in the plug area of the drain opening may occur at the fuel filter with integrated fuel heaters.  Fuel can escape and is noticeable to the customer due to a corresponding diesel odour.  The diesel can reach the road and as a result friction between the tyres and road surface may be decreased.","MERCEDES BENZ","R CLASS","01/01/2009","15/12/2011"
